Nome da conta;Número da conta;Nome do veículo;Número do veículo;Total de dias da operação;Data inicial da operação;Data final da operação;Total de dias;Distância percorrida;Por dia;Hodômetro inicial;Hodômetro final;Velocidade máxima;Velocidade média;Velocidade média em movimento;Litros consumidos;Consumo médio do veículo;Movimento;Faixa verde;Marcha lenta excessiva;Ignição ligada;Percentual de tempo de condução sem chuva;Percentual de tempo de condução na chuva;Condução sem chuva;Condução na chuva;Movimento médio diário;Quantidade de violações - Aceleração brusca;Quantidade de violações - Banguela;Quantidade de violações - Freadas bruscas;Quantidade de violações - Marcha lenta excessiva;Quantidade de violações - Partida a frio;Quantidade de violações - Violação de faixa verde;Quantidade de violações - Violação de RPM;Quantidade de violações - Violação de velocidade;Quantidade de violações - Violação de velocidade na chuva;Tempo total - Aceleração brusca;Tempo total - Banguela;Tempo total - Freadas bruscas;Tempo total - Marcha lenta excessiva;Tempo total - Partida a frio;Tempo total - Violação de faixa verde;Tempo total - Violação de RPM;Tempo total - Violação de velocidade;Tempo total - Violação de velocidade na chuva;
Prime;268497701;2190 - RXK4B69;376784;31;04/05/2025;03/06/2025;31;8.204,70;264,67;328.555,30;336.759,90;200,00;47,54;56,78;3.010,20;2,73;144:29:22;143:49:56;16:02:08;172:35:20;100,00;0,00;144:29:22;00:00:00;04:39:39;17;0;2;95;11;83;0;9;0;00:00:34;00:00:00;00:00:04;16:02:08;00:02:53;00:39:26;00:00:00;00:02:50;00:00:00;
Prime;268497701;2192 - RLF4C60;377100;28;04/05/2025;03/06/2025;31;7.620,80;272,17;353.642,70;361.263,50;97,00;55,65;68,36;2.577,30;2,96;111:28:44;110:56:58;08:28:29;136:57:11;100,00;0,00;111:28:44;00:00:00;03:58:53;2;0;3;47;3;57;0;4;0;00:00:04;00:00:00;00:00:07;08:28:29;00:00:53;00:31:46;00:00:00;00:01:12;00:00:00;
Prime;268497701;2194 - RLF4C70 SINISTRADO;377199;14;19/05/2025;03/06/2025;31;1.544,10;110,29;303.325,30;304.869,40;93,00;24,85;60,94;676,60;2,28;25:20:20;24:20:22;02:26:20;62:07:48;100,00;0,00;25:20:20;00:00:00;01:48:36;57;0;1;9;12;89;0;0;0;00:02:11;00:00:00;00:00:02;02:26:20;00:03:42;00:59:58;00:00:00;00:00:00;00:00:00;
Prime;268497701;2196 - RLI2I90;377564;31;04/05/2025;03/06/2025;31;12.271,70;395,86;337.314,10;349.585,80;94,00;56,75;69,53;4.674,30;2,63;176:30:08;174:10:07;17:16:42;216:13:36;100,00;0,00;176:30:08;00:00:00;05:41:37;4;0;0;112;15;257;0;2;0;00:00:08;00:00:00;00:00:00;17:16:42;00:04:45;02:20:01;00:00:00;00:00:51;00:00:00;
Prime;268497701;2198 - RLE4I20;376796;24;04/05/2025;03/06/2025;31;2.772,30;115,51;359.476,20;362.248,50;95,00;33,29;51,12;1.126,20;2,46;54:13:41;53:39:34;15:00:05;83:16:56;100,00;0,00;54:13:41;00:00:00;02:15:34;16;0;0;40;11;77;0;0;0;00:00:35;00:00:00;00:00:00;15:00:05;00:03:51;00:34:07;00:00:00;00:00:00;00:00:00;
Prime;268497701;2200 - RLE5A20;377250;31;04/05/2025;03/06/2025;31;6.965,62;224,70;299.530,09;306.495,70;129,00;45,35;55,08;2.502,90;2,78;126:27:51;126:08:34;24:04:07;153:35:29;100,00;0,00;126:27:51;00:00:00;04:04:46;0;0;0;133;7;44;0;0;0;00:00:00;00:00:00;00:00:00;24:04:07;00:02:07;00:19:17;00:00:00;00:00:00;00:00:00;
Prime;268497701;2202 - RLN5C60;365494;31;04/05/2025;03/06/2025;31;8.374,90;270,16;409.896,90;418.271,80;98,00;56,18;68,98;3.038,50;2,76;121:24:15;121:04:42;08:13:26;149:04:44;100,00;0,00;121:24:15;00:00:00;03:54:59;14;0;3;47;25;43;0;2;0;00:00:28;00:00:00;00:00:07;08:13:26;00:06:54;00:19:33;00:00:00;00:00:52;00:00:00;
Prime;268497701;2204 - RLI3A30;375322;30;04/05/2025;02/06/2025;31;12.441,80;414,73;334.810,90;347.252,70;100,00;59,06;70,19;4.569,80;2,72;177:15:31;165:59:11;06:20:47;210:39:28;100,00;0,00;177:15:31;00:00:00;05:54:31;13;0;4;46;23;1074;0;4;0;00:00:28;00:00:00;00:00:08;06:20:47;00:05:22;11:16:20;00:00:00;00:01:04;00:00:00;
Prime;268497701;2206 - JBD7E04;374859;31;04/05/2025;03/06/2025;31;10.186,60;328,60;294.571,20;304.757,80;97,00;55,86;69,75;4.048,00;2,52;146:03:14;138:02:46;10:20:21;182:21:32;100,00;0,00;146:03:14;00:00:00;04:42:41;6;0;1;70;22;863;0;19;0;00:00:12;00:00:00;00:00:02;10:20:21;00:05:20;08:00:28;00:00:00;00:06:32;00:00:00;
Prime;268497701;2208 - JBD6J24;375971;29;04/05/2025;03/06/2025;31;9.423,10;324,93;305.988,70;315.411,80;97,00;52,90;66,24;3.887,00;2,42;142:14:57;139:28:48;10:36:09;178:08:06;100,00;0,00;142:14:57;00:00:00;04:54:19;0;0;0;72;15;325;0;0;0;00:00:00;00:00:00;00:00:00;10:36:09;00:03:32;02:46:09;00:00:00;00:00:00;00:00:00;
Prime;268497701;2210 - JBD5J93;376973;26;04/05/2025;03/06/2025;31;6.797,80;261,45;318.543,70;325.341,50;96,00;46,90;67,98;2.820,50;2,41;100:00:00;95:27:45;18:24:56;144:55:56;100,00;0,00;100:00:00;00:00:00;03:50:46;1;0;5;68;7;564;2;6;0;00:00:02;00:00:00;00:00:11;18:24:56;00:02:30;04:32:15;00:00:39;00:01:55;00:00:00;
Prime;268497701;2212 - JBD6C69;374631;31;04/05/2025;03/06/2025;31;6.221,50;200,69;317.058,20;323.279,70;93,00;45,14;61,29;2.699,00;2,31;101:30:57;100:45:13;10:49:25;137:49:01;100,00;0,00;101:30:57;00:00:00;03:16:29;1;0;2;67;29;98;0;0;0;00:00:02;00:00:00;00:00:04;10:49:25;00:07:06;00:45:44;00:00:00;00:00:00;00:00:00;
Prime;268497701;2214 - JBD5J86;376459;27;04/05/2025;03/06/2025;31;7.251,70;268,58;338.688,20;345.939,90;90,00;46,64;59,37;2.983,50;2,43;122:09:03;119:59:52;05:45:03;155:29:27;100,00;0,00;122:09:03;00:00:00;04:31:27;22;0;9;25;7;298;0;0;0;00:00:49;00:00:00;00:00:18;05:45:03;00:01:55;02:09:11;00:00:00;00:00:00;00:00:00;
Prime;268497701;2216 - JBD5J63;376451;29;04/05/2025;03/06/2025;31;7.573,30;261,15;290.970,50;298.543,80;100,00;46,81;63,53;3.070,50;2,47;119:12:33;114:54:41;20:44:31;161:48:03;100,00;0,00;119:12:33;00:00:00;04:06:38;0;0;0;91;1;580;0;0;0;00:00:00;00:00:00;00:00:00;20:44:31;00:00:08;04:17:52;00:00:00;00:00:00;00:00:00;
Prime;268497701;2218 - JBD5H96;264549;28;04/05/2025;03/06/2025;31;8.618,80;307,81;316.344,70;324.963,50;97,00;50,27;62,81;4.251,50;2,03;137:12:53;120:21:18;09:54:09;171:26:05;100,00;0,00;137:12:53;00:00:00;04:54:02;7;0;1;46;12;1809;6;1;0;00:00:14;00:00:00;00:00:02;09:54:09;00:02:50;16:51:35;00:01:18;00:00:19;00:00:00;
Prime;268497701;2220 - JBD5J53;375410;17;05/05/2025;03/06/2025;31;2.705,70;159,16;326.189,80;328.895,50;94,00;10,61;11,28;1.094,00;2,47;239:49:17;238:57:13;02:17:00;254:57:24;100,00;0,00;239:49:17;00:00:00;14:06:26;0;0;0;12;23;110;0;0;0;00:00:00;00:00:00;00:00:00;02:17:00;00:07:13;00:52:04;00:00:00;00:00:00;00:00:00;
Prime;268497701;2222 - JBD5I40;374577;31;04/05/2025;03/06/2025;31;7.006,59;226,02;307.320,50;314.327,09;92,00;48,86;64,54;3.210,50;2,18;108:33:40;103:53:01;10:09:05;143:24:21;100,00;0,00;108:33:40;00:00:00;03:30:07;11;0;0;67;3;575;2;0;0;00:00:22;00:00:00;00:00:00;10:09:05;00:01:02;04:40:39;00:00:30;00:00:00;00:00:00;
Prime;268497701;2224 - JBD5H91;376773;30;04/05/2025;03/06/2025;31;5.944,09;198,14;312.293,50;318.237,59;94,00;46,59;61,00;2.647,00;2,25;97:26:45;94:19:55;10:45:18;127:35:00;100,00;0,00;97:26:45;00:00:00;03:14:54;14;0;3;65;8;419;0;0;0;00:00:28;00:00:00;00:00:06;10:45:18;00:03:14;03:06:50;00:00:00;00:00:00;00:00:00;
Prime;268497701;2226 - JBD5I20;265389;29;04/05/2025;03/06/2025;31;3.046,71;105,06;273.706,09;276.752,80;93,00;36,15;59,62;1.279,00;2,38;51:06:19;50:04:22;11:24:16;84:16:44;100,00;0,00;51:06:19;00:00:00;01:45:44;9;0;0;74;13;135;0;0;0;00:00:18;00:00:00;00:00:00;11:24:16;00:04:17;01:01:57;00:00:00;00:00:00;00:00:00;
Prime;268497701;2228 - JBD6J46;374526;30;04/05/2025;03/06/2025;31;8.603,09;286,77;311.704,00;320.307,09;95,00;49,75;64,12;3.441,50;2,50;134:09:59;132:32:30;10:25:20;172:56:16;100,00;0,00;134:09:59;00:00:00;04:28:20;0;0;1;70;21;246;0;0;0;00:00:00;00:00:00;00:00:02;10:25:20;00:06:40;01:37:29;00:00:00;00:00:00;00:00:00;
Prime;268497701;2230 - JBD6C75;374466;25;04/05/2025;03/06/2025;31;6.124,30;244,97;344.205,70;350.330,00;93,00;24,40;27,55;2.309,50;2,65;222:16:58;218:18:36;15:16:19;251:02:28;100,00;0,00;222:16:58;00:00:00;08:53:29;1;0;0;69;31;367;1;0;0;00:00:02;00:00:00;00:00:00;15:16:19;00:01:25;03:58:22;00:00:20;00:00:00;00:00:00;
Prime;268497701;2232 - JBD6J34;374375;14;04/05/2025;01/06/2025;31;6.968,00;497,71;278.649,80;285.617,80;99,00;15,98;16,66;2.582,00;2,70;418:15:09;415:41:00;08:35:31;435:54:48;100,00;0,00;418:15:09;00:00:00;29:52:31;0;0;0;54;2;320;0;0;0;00:00:00;00:00:00;00:00:00;08:35:31;00:00:59;02:34:09;00:00:00;00:00:00;00:00:00;
Prime;268497701;2234 - JBD6A04;264102;30;04/05/2025;03/06/2025;31;6.062,09;202,07;296.457,50;302.519,59;92,00;42,58;62,81;2.499,50;2,43;96:30:30;90:43:47;10:06:41;142:21:33;100,00;0,00;96:30:30;00:00:00;03:13:01;3;0;0;55;7;713;0;0;0;00:00:06;00:00:00;00:00:00;10:06:41;00:02:18;05:46:43;00:00:00;00:00:00;00:00:00;
Prime;268497701;2236 - JBD7E46;377194;30;04/05/2025;03/06/2025;31;6.407,40;213,58;305.489,00;311.917,40;93,00;52,86;59,13;2.689,50;2,38;108:21:44;108:05:46;07:35:36;121:12:24;100,00;0,00;108:21:44;00:00:00;03:36:43;0;0;1;35;13;37;14;0;0;00:00:00;00:00:00;00:00:02;07:35:36;00:04:22;00:15:58;00:03:41;00:00:00;00:00:00;
Prime;268497701;2238 - JBD6J38;373820;30;04/05/2025;03/06/2025;31;5.946,20;198,21;285.487,70;291.433,90;94,00;55,94;67,29;2.199,50;2,70;88:21:47;87:13:31;02:23:44;106:17:23;100,00;0,00;88:21:47;00:00:00;02:56:44;0;0;1;20;17;139;0;0;0;00:00:00;00:00:00;00:00:02;02:23:44;00:04:36;01:08:16;00:00:00;00:00:00;00:00:00;
Prime;268497701;2240 - JBD5I35;374898;31;04/05/2025;03/06/2025;31;10.792,71;348,15;278.724,09;289.516,80;96,00;51,99;66,95;4.608,00;2,34;161:11:47;157:58:36;19:23:10;207:34:41;100,00;0,00;161:11:47;00:00:00;05:12:00;3;0;1;107;25;465;0;3;0;00:00:06;00:00:00;00:00:02;19:23:10;00:04:00;03:13:11;00:00:00;00:01:07;00:00:00;
Prime;268497701;2242 - JBD7D95;375010;28;04/05/2025;03/06/2025;31;4.492,31;160,44;302.002,59;306.494,90;99,00;50,19;67,63;1.933,00;2,32;66:25:30;61:59:17;02:39:48;89:30:19;100,00;0,00;66:25:30;00:00:00;02:22:20;1;0;0;18;14;547;15;7;0;00:00:02;00:00:00;00:00:00;02:39:48;00:04:29;04:26:13;00:03:26;00:03:25;00:00:00;
Prime;268497701;2244 - JBD6C64;374592;31;04/05/2025;03/06/2025;31;3.495,80;112,77;307.691,70;311.187,50;95,00;44,65;67,56;1.540,00;2,27;51:44:24;49:41:46;13:07:00;78:17:31;100,00;0,00;51:44:24;00:00:00;01:40:09;1;0;0;58;9;253;0;0;0;00:00:02;00:00:00;00:00:00;13:07:00;00:02:42;02:02:38;00:00:00;00:00:00;00:00:00;
Prime;268497701;2246 - RLO4E60;375601;31;04/05/2025;03/06/2025;31;7.139,30;230,30;362.191,60;369.330,90;99,00;45,40;65,35;3.027,00;2,36;109:14:59;108:07:56;10:31:57;157:15:57;100,00;0,00;109:14:59;00:00:00;03:31:27;2;0;6;54;52;154;0;1;0;00:00:04;00:00:00;00:00:13;10:31:57;00:13:27;01:07:03;00:00:00;00:00:16;00:00:00;
Prime;268497701;2248 - RLO4D50;376304;30;04/05/2025;03/06/2025;31;9.535,80;317,86;260.362,70;269.898,50;96,00;59,60;71,82;3.270,90;2,92;132:46:18;132:01:32;09:04:52;159:59:33;100,00;0,00;132:46:18;00:00:00;04:25:33;6;0;1;59;26;79;0;4;0;00:00:12;00:00:00;00:00:02;09:04:52;00:06:13;00:44:46;00:00:00;00:01:16;00:00:00;
Prime;268497701;2250 - RLO4D60;376465;30;04/05/2025;03/06/2025;31;9.722,80;324,09;344.049,30;353.772,10;145,00;53,35;61,71;0,00;0,00;157:32:43;157:32:43;00:00:00;182:15:05;100,00;0,00;157:32:43;00:00:00;05:15:05;27;0;19;0;0;0;0;0;0;00:00:55;00:00:00;00:00:39;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;2252 - RLO9A90;375606;26;04/05/2025;31/05/2025;31;7.770,40;298,86;310.691,00;318.461,40;98,00;50,42;52,73;2.878,10;2,70;147:21:01;145:53:41;02:46:11;154:06:01;100,00;0,00;147:21:01;00:00:00;05:40:02;23;0;5;22;22;176;0;0;0;00:01:05;00:00:00;00:00:20;02:46:11;00:06:27;01:27:20;00:00:00;00:00:00;00:00:00;
Prime;268497701;2254 - RLO9A20;376485;25;04/05/2025;03/06/2025;31;4.265,20;170,61;340.618,60;344.883,80;103,00;30,31;35,50;1.568,70;2,72;120:09:16;118:37:49;11:07:32;140:44:32;100,00;0,00;120:09:16;00:00:00;04:48:22;23;0;1;61;7;131;0;4;0;00:00:49;00:00:00;00:00:02;11:07:32;00:00:59;01:31:27;00:00:00;00:01:26;00:00:00;
Prime;268497701;2256 - RXK8E30;375473;29;04/05/2025;03/06/2025;31;10.317,00;355,76;309.439,09;319.756,09;97,00;49,19;54,53;4.094,90;2,52;189:11:40;188:40:08;13:13:25;209:43:43;100,00;0,00;189:11:40;00:00:00;06:31:26;9;0;5;86;15;34;0;1;0;00:00:19;00:00:00;00:00:10;13:13:25;00:04:16;00:31:32;00:00:00;00:00:28;00:00:00;
Prime;268497701;2258 - RLO4E70;375538;25;05/05/2025;03/06/2025;31;11.398,90;455,96;333.398,30;344.797,20;93,00;38,50;72,40;4.164,70;2,74;157:26:33;156:41:13;05:08:50;296:02:34;100,00;0,00;157:26:33;00:00:00;06:17:52;8;0;15;36;10;72;0;1;0;00:00:16;00:00:00;00:00:39;05:08:50;00:02:43;00:45:20;00:00:00;00:00:22;00:00:00;
Prime;268497701;2260 - RLO4D10;377866;29;04/05/2025;03/06/2025;31;7.188,40;247,88;337.413,10;344.601,50;92,00;54,52;70,97;2.733,30;2,63;101:17:16;99:39:25;11:41:23;131:51:36;100,00;0,00;101:17:16;00:00:00;03:29:34;9;0;2;56;26;200;0;0;0;00:00:18;00:00:00;00:00:04;11:41:23;00:07:16;01:37:51;00:00:00;00:00:00;00:00:00;
Prime;268497701;2262 - RLO4E10;375612;29;04/05/2025;03/06/2025;31;9.995,40;344,67;6.948,60;16.944,00;95,00;46,87;63,60;4.325,60;2,31;157:10:16;155:43:28;05:48:33;213:15:51;100,00;0,00;157:10:16;00:00:00;05:25:11;6;0;1;43;10;187;0;0;0;00:00:13;00:00:00;00:00:02;05:48:33;00:02:46;01:26:48;00:00:00;00:00:00;00:00:00;
Prime;268497701;2264 - RLO7I20;375077;31;04/05/2025;03/06/2025;31;4.820,79;155,51;311.999,30;316.820,09;94,00;50,51;57,28;1.434,90;3,36;84:09:23;84:08:14;10:32:47;95:26:42;100,00;0,00;84:09:23;00:00:00;02:42:53;0;0;3;57;2;3;0;0;0;00:00:00;00:00:00;00:00:06;10:32:47;00:00:39;00:01:09;00:00:00;00:00:00;00:00:00;
Prime;268497701;2266 - RLH7E51;368413;29;04/05/2025;03/06/2025;31;8.759,90;302,07;324.570,50;333.330,20;106,00;46,32;52,83;3.653,90;2,40;165:47:56;165:22:59;10:00:37;189:06:24;100,00;0,00;165:47:56;00:00:00;05:43:02;7;0;2;59;17;61;0;15;0;00:00:14;00:00:00;00:00:05;10:00:37;00:05:17;00:24:57;00:00:00;00:05:03;00:00:00;
Prime;268497701;2268 - RLH7E31;271251;30;04/05/2025;03/06/2025;31;10.932,50;364,42;266.249,30;277.181,80;98,00;52,57;56,31;4.449,50;2,46;194:08:15;186:16:50;07:15:08;207:57:20;99,30;0,70;192:47:12;01:21:03;06:28:16;1;0;4;57;7;977;0;26;31;00:00:02;00:00:00;00:00:10;07:15:08;00:02:03;07:51:25;00:00:00;00:07:59;00:14:23;
Prime;268497701;2270 - RLH7D71;379650;31;04/05/2025;03/06/2025;31;4.501,30;145,20;325.979,00;330.480,30;96,00;45,06;56,38;1.541,40;2,92;79:50:15;79:14:21;12:52:42;99:53:41;100,00;0,00;79:50:15;00:00:00;02:34:31;0;0;3;65;6;76;0;0;0;00:00:00;00:00:00;00:00:06;12:52:42;00:02:05;00:35:54;00:00:00;00:00:00;00:00:00;
Prime;268497701;2272 - RLP9C50;274809;30;04/05/2025;03/06/2025;31;5.087,61;169,59;323.708,09;328.795,70;93,00;41,95;52,44;1.974,50;2,58;97:00:49;95:51:46;09:09:39;121:16:43;100,00;0,00;97:00:49;00:00:00;03:14:02;8;0;2;44;54;119;0;0;0;00:00:18;00:00:00;00:00:04;09:09:39;00:14:10;01:09:03;00:00:00;00:00:00;00:00:00;
Prime;268497701;2274 - RLP9C70;371002;29;04/05/2025;02/06/2025;31;5.978,70;206,16;337.211,00;343.229,40;97,00;47,32;55,84;2.203,50;2,71;107:03:34;104:01:30;07:26:26;126:20:05;100,00;0,00;107:03:34;00:00:00;03:41:30;1;0;1;40;13;308;0;2;0;00:00:02;00:00:00;00:00:02;07:26:26;00:04:10;03:02:04;00:00:00;00:00:34;00:00:00;
Prime;268497701;2276 - RLP9C80;376257;28;04/05/2025;03/06/2025;31;9.960,20;355,72;340.339,30;350.299,50;95,00;39,31;55,50;4.070,60;2,45;179:28:39;172:04:47;08:02:03;253:20:59;100,00;0,00;179:28:39;00:00:00;06:24:36;3;0;3;45;51;858;0;2;0;00:00:06;00:00:00;00:00:06;08:02:03;00:13:39;07:23:52;00:00:00;00:00:36;00:00:00;
Prime;268497701;2278 - RXK0C90;261058;30;04/05/2025;02/06/2025;31;4.350,80;145,03;288.402,50;292.753,30;91,00;39,60;52,14;1.599,50;2,72;83:26:26;82:09:03;24:14:50;109:52:37;100,00;0,00;83:26:26;00:00:00;02:46:53;4;0;0;73;1;124;0;0;0;00:00:08;00:00:00;00:00:00;24:14:50;00:00:13;01:17:23;00:00:00;00:00:00;00:00:00;
Prime;268497701;2280 - RXK0C80;375535;31;04/05/2025;03/06/2025;31;9.722,10;313,62;299.850,90;309.573,00;96,00;51,59;54,37;-12.445,00;0,00;178:49:08;176:12:53;05:31:24;188:27:11;100,00;0,00;178:49:08;00:00:00;05:46:06;1;0;1;41;18;315;0;1;0;00:00:02;00:00:00;00:00:02;05:31:24;00:04:50;02:36:15;00:00:00;00:00:18;00:00:00;
Prime;268497701;2282 - RXK0C70;377105;29;05/05/2025;03/06/2025;31;8.790,00;303,10;286.123,80;294.913,80;93,00;45,03;52,16;3.559,00;2,47;168:30:38;167:53:27;16:04:41;195:12:49;100,00;0,00;168:30:38;00:00:00;05:48:39;10;0;3;100;22;127;0;0;0;00:00:20;00:00:00;00:00:08;16:04:41;00:04:58;00:37:11;00:00:00;00:00:00;00:00:00;
Prime;268497701;2284 - RXK0C60;361942;30;04/05/2025;02/06/2025;31;8.261,50;275,38;333.317,50;341.579,00;100,00;43,49;48,21;3.505,30;2,36;171:21:12;169:28:46;14:44:38;189:57:30;100,00;0,00;171:21:12;00:00:00;05:42:42;2;0;0;64;1;213;0;15;0;00:00:04;00:00:00;00:00:00;14:44:38;00:00:24;01:52:26;00:00:00;00:04:43;00:00:00;
Prime;268497701;2286 - RLJ2I31;374467;31;04/05/2025;03/06/2025;31;9.399,00;303,19;314.705,70;324.104,70;95,00;48,58;55,07;3.741,50;2,51;170:39:56;170:36:51;22:10:05;193:27:28;100,00;0,00;170:39:56;00:00:00;05:30:19;13;0;2;114;9;10;0;1;0;00:00:28;00:00:00;00:00:04;22:10:05;00:02:22;00:03:05;00:00:00;00:00:17;00:00:00;
Prime;268497701;2288 - RLJ2I41;374498;30;04/05/2025;02/06/2025;31;11.536,50;384,55;285.402,00;296.938,50;97,00;73,10;149,08;1.585,00;7,28;77:23:05;76:56:31;03:33:27;157:48:52;100,00;0,00;77:23:05;00:00:00;02:34:46;4;0;1;25;11;61;0;0;0;00:00:08;00:00:00;00:00:02;03:33:27;00:03:17;00:26:34;00:00:00;00:00:00;00:00:00;
Prime;268497701;2290 - RLJ2I51;371595;31;04/05/2025;03/06/2025;31;7.933,80;255,93;301.184,40;309.118,20;96,00;50,20;57,30;2.940,40;2,70;138:27:08;138:14:25;19:26:04;158:02:21;100,00;0,00;138:27:08;00:00:00;04:27:58;0;0;1;58;6;30;0;0;0;00:00:00;00:00:00;00:00:02;19:26:04;00:01:50;00:12:43;00:00:00;00:00:00;00:00:00;
Prime;268497701;2292 - RLJ2I61;361732;30;05/05/2025;03/06/2025;31;6.029,00;200,97;326.943,59;332.972,59;96,00;43,27;60,70;2.213,80;2,72;99:19:51;98:31:08;08:15:45;139:19:20;100,00;0,00;99:19:51;00:00:00;03:18:40;1;0;0;44;23;105;0;8;0;00:00:02;00:00:00;00:00:00;08:15:45;00:05:28;00:48:43;00:00:00;00:02:35;00:00:00;
Prime;268497701;2294 - RLJ2I71;377202;29;05/05/2025;03/06/2025;31;6.469,21;223,08;312.320,20;318.789,50;103,00;50,13;55,31;2.490,10;2,60;116:58:06;116:44:37;07:36:36;129:03:40;100,00;0,00;116:58:06;00:00:00;04:02:00;0;0;1;40;14;28;0;1;0;00:00:00;00:00:00;00:00:02;07:36:36;00:04:02;00:13:29;00:00:00;00:00:16;00:00:00;
Prime;268497701;2296 - RLM1D41;376667;29;04/05/2025;03/06/2025;31;8.419,00;290,31;363.458,50;371.877,50;96,00;54,23;57,89;3.381,50;2,49;145:26:11;143:19:33;10:23:55;155:14:38;100,00;0,00;145:26:11;00:00:00;05:00:54;0;0;0;65;4;247;0;3;0;00:00:00;00:00:00;00:00:00;10:23:55;00:01:01;02:06:38;00:00:00;00:00:57;00:00:00;
Prime;268497701;2298 - RXM0A71;374395;30;05/05/2025;03/06/2025;31;3.390,00;113,00;296.830,00;300.220,00;96,00;33,17;45,10;1.332,60;2,54;75:09:35;75:09:09;32:53:31;102:11:41;100,00;0,00;75:09:35;00:00:00;02:30:19;18;0;1;129;0;1;0;0;0;00:00:39;00:00:00;00:00:02;32:53:31;00:00:00;00:00:26;00:00:00;00:00:00;00:00:00;
Prime;268497701;2300 - RXM0H51;376789;30;04/05/2025;03/06/2025;31;3.535,90;117,86;332.600,50;335.910,80;92,00;31,91;52,50;1.298,80;2,72;67:21:08;65:25:20;20:43:05;110:48:43;100,00;0,00;67:21:08;00:00:00;02:14:42;2;0;0;102;7;240;0;0;0;00:00:04;00:00:00;00:00:00;20:43:05;00:01:55;01:55:48;00:00:00;00:00:00;00:00:00;
Prime;268497701;2302 - RXL9C21;376845;28;04/05/2025;03/06/2025;31;3.772,00;134,71;313.304,50;317.076,50;91,00;34,74;39,23;1.518,70;2,48;96:09:42;95:58:12;05:52:35;108:34:49;100,00;0,00;96:09:42;00:00:00;03:26:04;0;0;0;46;6;27;0;0;0;00:00:00;00:00:00;00:00:00;05:52:35;00:02:07;00:11:30;00:00:00;00:00:00;00:00:00;
Prime;268497701;2304 - RYF3D99;368240;31;04/05/2025;03/06/2025;31;7.045,60;227,28;204.564,10;211.609,80;95,00;49,08;55,33;2.656,30;2,65;127:20:45;124:47:21;13:06:05;143:32:46;100,00;0,00;127:20:45;00:00:00;04:06:29;0;0;2;59;14;285;0;1;0;00:00:00;00:00:00;00:00:04;13:06:05;00:04:09;02:33:24;00:00:00;00:00:21;00:00:00;
Prime;268497701;2306 - RXQ8F61;375064;28;04/05/2025;02/06/2025;31;6.038,70;215,67;300.179,00;306.217,70;100,00;54,18;58,05;2.151,60;2,81;104:01:28;101:40:18;04:54:35;111:27:29;100,00;0,00;104:01:28;00:00:00;03:42:55;1;0;5;35;3;235;0;8;0;00:00:02;00:00:00;00:00:12;04:54:35;00:00:51;02:21:10;00:00:00;00:03:00;00:00:00;
Prime;268497701;2308 - RXQ8G71;365045;29;04/05/2025;02/06/2025;31;7.962,90;274,58;337.522,00;345.484,90;98,00;48,76;54,99;2.979,10;2,67;144:47:57;142:41:14;05:19:55;163:17:54;100,00;0,00;144:47:57;00:00:00;04:59:35;14;0;3;39;17;231;0;2;0;00:00:31;00:00:00;00:00:06;05:19:55;00:04:11;02:06:43;00:00:00;00:00:43;00:00:00;
Prime;268497701;2310 - RXS5G41;377518;19;04/05/2025;03/06/2025;31;3.826,81;201,41;287.687,30;291.514,20;113,00;9,35;58,69;1.554,80;2,46;65:12:22;63:56:56;16:47:13;409:19:13;100,00;0,00;65:12:22;00:00:00;03:25:55;9;0;2;84;8;141;0;185;0;00:00:19;00:00:00;00:00:05;16:47:13;00:01:26;01:15:26;00:00:00;02:11:01;00:00:00;
Prime;268497701;2312 - RXS5G61;379022;31;04/05/2025;03/06/2025;31;9.793,90;315,93;346.360,50;356.154,40;100,00;54,04;60,36;3.683,00;2,66;162:15:17;152:30:48;15:28:35;181:14:00;100,00;0,00;162:15:17;00:00:00;05:14:02;10;0;1;92;13;988;0;20;0;00:00:21;00:00:00;00:00:02;15:28:35;00:03:33;09:44:29;00:00:00;00:06:48;00:00:00;
Prime;268497701;2314 - RXS5H21;379012;30;04/05/2025;03/06/2025;31;9.340,90;311,36;354.544,90;363.885,80;95,00;55,74;60,18;3.684,10;2,54;155:12:37;154:15:15;10:34:42;167:34:17;100,00;0,00;155:12:37;00:00:00;05:10:25;1;0;3;62;16;112;0;4;0;00:00:02;00:00:00;00:00:06;10:34:42;00:04:40;00:57:22;00:00:00;00:01:17;00:00:00;
Prime;268497701;2316 - RXS5I11;379028;29;05/05/2025;02/06/2025;31;9.800,90;337,96;301.407,80;311.228,80;96,00;52,08;55,92;3.696,60;2,65;175:15:03;173:35:42;14:11:34;188:11:48;100,00;0,00;175:15:03;00:00:00;06:02:35;0;0;0;64;10;185;0;6;0;00:00:00;00:00:00;00:00:00;14:11:34;00:03:11;01:39:21;00:00:00;00:01:47;00:00:00;
Prime;268497701;2318 - JBG8A70;378473;28;04/05/2025;03/06/2025;31;5.850,00;208,93;285.823,90;291.673,90;95,00;42,32;63,18;2.857,50;2,05;92:35:09;82:38:12;15:47:10;138:13:05;100,00;0,00;92:35:09;00:00:00;03:18:24;2;0;0;82;12;1073;0;0;0;00:00:04;00:00:00;00:00:00;15:47:10;00:03:02;09:56:57;00:00:00;00:00:00;00:00:00;
